TERM,SUBJECT,NBR,COURSE NAME,SECTION,PROF,TOTAL,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,F,W,INC/NA,AVG GPA
Spring 2020,CSCI,240,Computer Org & Assembly Lang,34,"FRARY, N",35,3,5,4,5,3,2,2,0,6,0,0,0,2,3,3.429166667
Spring 2020,CSCI,240,Computer Org & Assembly Lang,32,"YEH, J",33,0,8,2,3,7,9,1,0,2,0,0,0,1,0,3.23
Spring 2020,CSCI,240,Computer Org & Assembly Lang,36,"YEH, J",35,1,3,3,6,5,4,2,1,9,0,0,0,0,1,3.172
Spring 2020,CSCI,240,Computer Org & Assembly Lang,23,"FLUTURE, S",64,1,5,1,3,1,4,1,3,24,1,0,0,16,4,3.07
Spring 2020,CSCI,240,Computer Org & Assembly Lang,11,"FLUTURE, S",43,4,1,0,3,1,4,0,4,7,0,0,0,10,9,3.041176471
Spring 2020,CSCI,240,Computer Org & Assembly Lang,35,"FRARY, N",35,0,1,0,3,5,6,2,4,8,0,0,1,2,3,2.622727273
Spring 2020,CSCI,313,Data Structures,37,"YANG, K",24,2,3,4,3,1,0,0,0,7,0,0,0,3,1,3.669230769
Spring 2020,CSCI,313,Data Structures,51,"YANG, K",24,1,6,3,3,2,4,0,0,2,0,0,0,2,1,3.463157895
Spring 2020,CSCI,313,Data Structures,32,"CHEN, A",33,0,12,2,5,2,1,0,1,6,0,0,1,1,2,3.441666667
Spring 2020,CSCI,313,Data Structures,52,"ABRAMOV, M",33,6,2,4,4,2,4,2,2,3,0,0,0,3,1,3.284615385
Spring 2020,CSCI,313,Data Structures,31,"WHITE, M",33,4,0,3,0,3,2,1,2,11,0,0,0,2,5,3.186666667
Spring 2020,CSCI,313,Data Structures,26,"YANG, K",33,1,3,5,5,6,6,2,1,3,0,0,0,0,1,3.165517241
Spring 2020,CSCI,313,Data Structures,15,"TSAI, C",30,2,1,1,0,0,0,0,0,8,0,0,1,4,13,3.14
Spring 2020,CSCI,313,Data Structures,33,"WHITE, M",33,3,2,0,1,0,3,0,2,14,0,1,1,4,2,2.8
Spring 2020,CSCI,316,Principles of Programming Lang,21,"KONG, T",39,1,14,0,9,1,1,0,0,6,0,0,0,2,5,3.669230769
Spring 2020,CSCI,316,Principles of Programming Lang,33,"KONG, T",39,0,12,3,8,1,2,0,2,6,0,0,0,2,3,3.496428571
Spring 2020,CSCI,316,Principles of Programming Lang,22,"KONG, T",39,0,9,4,4,4,3,1,1,4,0,0,1,1,7,3.274074074
Spring 2020,CSCI,316,Principles of Programming Lang,36,"YUKAWA, K",37,0,3,2,3,6,5,0,2,13,0,0,0,1,2,3.085714286
Spring 2020,CSCI,316,Principles of Programming Lang,35,"YUKAWA, K",39,0,2,2,3,6,5,1,1,11,0,0,1,4,3,2.90952381
Spring 2020,CSCI,316,Principles of Programming Lang,24,"SVITAK, J",35,0,0,1,3,2,2,3,2,14,0,1,1,3,3,2.46
Spring 2020,CSCI,320,Theory of Computation,12,"OBRENIC, B",102,23,19,8,6,20,3,4,2,15,0,0,0,0,2,3.514117647
Spring 2020,CSCI,320,Theory of Computation,11,"OBRENIC, B",102,12,21,6,6,20,7,1,3,16,0,0,0,2,8,3.436842105
Spring 2020,CSCI,320,Theory of Computation,33,"BOKLAN, K",100,1,0,0,2,5,2,0,8,10,0,0,4,44,24,2.136363636
Spring 2020,CSCI,323,Design & Analysis Algorithms,34,"PHILLIPS, T",23,3,2,0,1,3,1,0,0,3,0,0,0,8,2,3.5
Spring 2020,CSCI,323,Design & Analysis Algorithms,12,"TEITELMAN, L",99,5,22,10,13,18,1,0,8,14,0,0,0,5,3,3.384415584
Spring 2020,CSCI,323,Design & Analysis Algorithms,21,"BROWN, T",36,4,8,2,1,8,3,1,4,4,0,0,1,0,0,3.159375
Spring 2020,CSCI,323,Design & Analysis Algorithms,33,"PHILLIPS, T",36,3,4,3,1,4,3,0,0,7,0,0,2,8,1,3.125
Spring 2020,CSCI,323,Design & Analysis Algorithms,35,"YUKAWA, K",36,0,0,0,3,2,5,3,1,9,1,0,0,7,5,2.666666667
Spring 2020,CSCI,331,Database Systems,11,"OBRENIC, B",35,17,3,3,2,1,0,1,1,4,0,0,0,3,0,3.75
Spring 2020,CSCI,331,Database Systems,26,"HELLER, P",32,4,2,3,0,6,1,0,0,7,0,0,0,9,0,3.4875
Spring 2020,CSCI,331,Database Systems,14,"HELLER, P",32,0,6,4,4,1,3,1,3,7,0,0,0,3,0,3.245454545
Spring 2020,CSCI,331,Database Systems,15,"HELLER, P",32,4,3,2,1,6,8,0,1,4,0,0,0,3,0,3.212
Spring 2020,CSCI,331,Database Systems,13,"HELLER, P",32,3,3,0,3,3,3,1,2,5,0,0,0,9,0,3.183333333
Spring 2020,CSCI,331,Database Systems,32,"LEAVITT, D",35,0,4,1,2,4,3,4,1,7,0,0,0,7,2,3.031578947
Spring 2020,CSCI,335,Information Org and Retrieval,31,"GOLDBERG, R",32,0,5,2,3,3,4,4,2,7,0,0,0,2,0,3.056521739
Spring 2020,CSCI,340,Operating Systems Principles,25,"FLUTURE, S",35,1,4,3,1,0,1,0,2,21,0,0,0,2,0,3.425
Spring 2020,CSCI,340,Operating Systems Principles,22,"SVITAK, J",35,3,2,3,8,3,3,0,1,10,0,0,0,1,1,3.330434783
Spring 2020,CSCI,340,Operating Systems Principles,27,"SVITAK, J",35,0,5,2,7,8,5,0,0,5,0,0,0,2,1,3.259259259
Spring 2020,CSCI,340,Operating Systems Principles,23,"FLUTURE, S",35,0,3,3,2,1,5,2,0,13,0,0,0,1,5,3.175
Spring 2020,CSCI,340,Operating Systems Principles,11,"SVADLENKA, J",33,1,3,1,1,5,2,0,1,11,0,0,1,5,2,3.026666667
Spring 2020,CSCI,340,Operating Systems Principles,34,"SVADLENKA, J",33,1,3,2,0,2,0,3,2,9,0,0,2,5,4,2.686666667
Spring 2020,CSCI,340,Operating Systems Principles,26,"SVADLENKA, J",33,0,4,2,1,4,3,0,2,6,0,2,2,4,3,2.64
Spring 2020,CSCI,343,Computer Architecture,13,"SMITH-THOMPSON, A",36,2,9,0,4,6,0,0,2,10,0,0,0,2,1,3.443478261
Spring 2020,CSCI,343,Computer Architecture,12,"SMITH-THOMPSON, A",36,1,6,3,6,2,1,1,1,14,0,0,0,0,1,3.423809524
Spring 2020,CSCI,343,Computer Architecture,24,"SMITH-THOMPSON, A",36,3,4,4,1,4,0,2,1,17,0,0,0,0,0,3.405263158
Spring 2020,CSCI,343,Computer Architecture,35,"SVITAK, J",33,0,1,1,1,3,3,3,2,12,1,0,0,4,2,2.713333333
Spring 2020,CSCI,343,Computer Architecture,11,"SVITAK, J",34,0,1,0,1,4,1,2,3,15,1,1,0,4,1,2.521428571
Spring 2020,CSCI,343,Computer Architecture,16,"WU, S",36,1,2,2,0,3,3,1,1,15,0,3,2,3,0,2.433333333
Spring 2020,CSCI,344,Distributed Systems,10,"FLUTURE, S",18,0,2,1,1,0,0,2,0,5,0,0,0,6,1,3.266666667
Spring 2020,CSCI,355,Internet and Web Technologies,12,"TEITELMAN, L",35,1,10,6,6,4,2,0,0,5,0,0,0,1,0,3.565517241
Spring 2020,CSCI,355,Internet and Web Technologies,11,"TEITELMAN, L",35,1,11,7,2,5,4,0,0,1,0,0,0,3,1,3.543333333
Spring 2020,CSCI,355,Internet and Web Technologies,15,"TEITELMAN, L",35,3,8,5,2,4,3,0,1,5,0,0,0,2,2,3.507692308
Spring 2020,CSCI,355,Internet and Web Technologies,26,"TEITELMAN, L",35,3,7,6,6,3,2,0,2,4,0,0,0,2,0,3.462068966
Spring 2020,CSCI,355,Internet and Web Technologies,33,"LAW, R",32,3,2,2,1,2,2,0,2,5,0,0,1,7,5,3.073333333
Spring 2020,CSCI,355,Internet and Web Technologies,34,"LAW, R",30,3,0,1,2,1,1,2,2,2,0,0,0,6,10,3.05
Spring 2020,CSCI,355,Internet and Web Technologies,37,"LAW, R",31,1,0,3,2,3,0,1,0,0,0,0,4,10,7,2.357142857
Spring 2020,CSCI,361,Numerical Methods,32,"MANE, S",30,3,1,9,3,5,3,0,0,5,0,0,0,1,0,3.429166667
Spring 2020,CSCI,361,Numerical Methods,24,"MANE, S",30,5,4,7,0,4,2,0,3,4,0,0,0,1,0,3.412
Spring 2020,CSCI,370,Software Engineering,25,"MANE, S",35,5,9,8,3,1,2,0,1,3,0,0,0,3,0,3.651724138
Spring 2020,CSCI,370,Software Engineering,51,"ABREU, A",35,0,12,2,3,4,2,0,0,10,0,0,0,1,1,3.595652174
Spring 2020,CSCI,370,Software Engineering,37,"MANE, S",35,3,7,3,3,1,2,1,2,10,0,0,0,3,0,3.440909091
Spring 2020,CSCI,370,Software Engineering,11,"GOLDBERG, R",35,1,8,11,4,3,4,1,0,1,0,0,1,1,0,3.393939394
Spring 2020,CSCI,370,Software Engineering,14,"SY, B",17,0,0,1,1,2,5,0,0,3,0,0,0,4,1,2.944444444
Spring 2020,CSCI,370,Software Engineering,22,"SVADLENKA, J",34,3,2,1,4,2,2,2,1,7,2,0,1,3,4,2.915
Spring 2020,CSCI,370,Software Engineering,26,"SVADLENKA, J",34,0,2,1,5,5,3,3,0,2,0,0,2,9,2,2.771428571
Spring 2020,CSCI,381,VT: Special Topics in Comp Sci,26,"PHILLIPS, T",26,5,0,0,0,1,1,0,0,10,0,0,0,7,2,3.671428571
Spring 2020,CSCI,381,VT: Special Topics in Comp Sci,33,"ALARCON RAMIREZ, A",30,3,11,1,7,1,0,1,0,3,0,0,0,2,1,3.670833333
Spring 2020,CSCI,381,VT: Special Topics in Comp Sci,25,"MANE, S",30,6,4,8,2,1,1,0,1,7,0,0,0,0,0,3.647826087
Spring 2020,CSCI,381,VT: Special Topics in Comp Sci,30,"PANG, C",35,1,9,5,8,7,2,0,0,3,0,0,0,0,0,3.478125
Spring 2020,CSCI,381,VT: Special Topics in Comp Sci,13,"GOLDBERG, R",32,0,6,5,4,5,7,0,0,3,0,0,0,2,0,3.318518519
Spring 2020,CSCI,381,VT: Special Topics in Comp Sci,23,"TSAI, C",30,1,2,1,4,2,1,0,1,4,0,0,0,10,4,3.3
Spring 2020,CSCI,381,VT: Special Topics in Comp Sci,22,"WAXMAN, J",32,2,2,4,6,3,2,1,1,7,0,0,0,3,1,3.3
Spring 2020,CSCI,381,VT: Special Topics in Comp Sci,12,"BROWN, T",32,0,8,3,3,5,1,1,3,4,0,0,0,3,1,3.291666667
Spring 2020,CSCI,381,VT: Special Topics in Comp Sci,21,"ROZOVSKAYA, A",32,2,1,5,3,3,4,2,0,10,0,0,0,1,1,3.24
Spring 2020,CSCI,381,VT: Special Topics in Comp Sci,14,"SY, B",20,0,2,1,1,2,5,0,2,5,0,0,0,2,0,2.961538462
Spring 2020,CSCI,715,Distributed Computing,10,"FLUTURE, S",10,0,1,1,2,0,0,0,0,6,0,0,0,0,0,3.575
